농가 번호,농가 명,입고일자,등급 판정 결과,중량 (g),"크기 (대,중,소)","연근(4,5,6년근)",등외품,재투입,불량,최종 분류
2025020310 ,행복농장,03/02/2025,6년근 중,201,대,5년근,0,1,1,대난발
2025020310 ,행복농장,03/02/2025,5년근 중,442,대,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,464,중,6년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,272,중,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,153,소,4년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,95,소,5년근,0,1,1,소삼계
2025020310 ,행복농장,03/02/2025,5년근 소,188,중,6년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,422,소,4년근,0,1,0,실실이
2025020310 ,행복농장,03/02/2025,5년근 중,385,소,5년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,420,소,5년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,97,중,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,133,소,4년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,462,소,5년근,0,0,1,소
2025020310 ,행복농장,03/02/2025,4년근 중,430,중,4년근,0,1,0,중삼계
2025020310 ,행복농장,03/02/2025,5년근 중,138,중,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,152,대,6년근,0,0,1,대
2025020310 ,행복농장,03/02/2025,5년근 중,149,소,5년근,0,0,0,실실이
2025020310 ,행복농장,03/02/2025,6년근 중,203,중,4년근,0,0,0,중
2025020310 ,행복농장,03/02/2025,4년근 중,396,소,6년근,0,1,0,믹사
2025020310 ,행복농장,03/02/2025,4년근 중,149,소,6년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,34,대,5년근,0,1,0,특대
2025020310 ,행복농장,03/02/2025,5년근 중,311,소,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,60,소,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,415,대,4년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,307,중,6년근,0,1,1,짠짠이
2025020310 ,행복농장,03/02/2025,4년근 중,50,중,6년근,0,0,1,중
2025020310 ,행복농장,03/02/2025,4년근 중,193,대,5년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,342,소,4년근,0,0,1,소
2025020310 ,행복농장,03/02/2025,4년근 중,64,중,5년근,0,1,1,중난발
2025020310 ,행복농장,03/02/2025,6년근 중,275,대,5년근,0,1,0,대난발
2025020310 ,행복농장,03/02/2025,6년근 중,313,소,4년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,229,대,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,336,중,5년근,0,1,1,중
2025020310 ,행복농장,03/02/2025,5년근 소,271,대,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,81,중,4년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,156,중,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,290,중,4년근,0,1,0,중삼계
2025020310 ,행복농장,03/02/2025,6년근 중,402,중,6년근,0,0,1,중난발
2025020310 ,행복농장,03/02/2025,5년근 중,439,중,5년근,0,0,1,중난발
2025020310 ,행복농장,03/02/2025,4년근 중,464,대,6년근,0,1,1,특대
2025020310 ,행복농장,03/02/2025,6년근 중,396,소,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,204,중,4년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,151,소,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,479,소,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,6년근 중,492,소,4년근,0,1,1,믹사
2025020310 ,행복농장,03/02/2025,5년근 소,389,중,6년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,150,중,4년근,0,1,1,짠짠이
2025020310 ,행복농장,03/02/2025,5년근 소,137,대,6년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,144,중,4년근,0,1,1,짠짠이
2025020310 ,행복농장,03/02/2025,5년근 소,493,소,6년근,0,0,1,실실이
2025020310 ,행복농장,03/02/2025,5년근 소,357,대,6년근,0,1,0,대
2025020310 ,행복농장,03/02/2025,6년근 중,365,소,5년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,247,소,5년근,0,0,1,믹사
2025020310 ,행복농장,03/02/2025,5년근 중,266,대,6년근,0,1,1,특대
2025020310 ,행복농장,03/02/2025,5년근 중,461,소,6년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,112,중,4년근,0,1,1,중
2025020310 ,행복농장,03/02/2025,4년근 중,328,대,6년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,264,소,5년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,186,소,4년근,0,0,1,실실이
2025020310 ,행복농장,03/02/2025,5년근 소,203,중,6년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,373,소,4년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,251,소,6년근,0,1,0,소
2025020310 ,행복농장,03/02/2025,4년근 중,242,소,6년근,0,0,0,소
2025020310 ,행복농장,03/02/2025,5년근 소,82,중,5년근,0,0,1,중삼계
2025020310 ,행복농장,03/02/2025,5년근 중,134,중,6년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,104,중,4년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,68,대,4년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,447,대,6년근,0,0,1,특대
2025020310 ,행복농장,03/02/2025,5년근 중,162,대,6년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,424,중,6년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,448,소,6년근,0,0,1,소
2025020310 ,행복농장,03/02/2025,5년근 중,481,소,4년근,0,1,1,소
2025020310 ,행복농장,03/02/2025,6년근 중,216,소,6년근,0,0,0,믹사
2025020310 ,행복농장,03/02/2025,5년근 소,92,대,6년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,226,대,6년근,0,1,0,왕왕대
2025020310 ,행복농장,03/02/2025,4년근 중,324,중,4년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,484,중,4년근,0,1,0,중
2025020310 ,행복농장,03/02/2025,5년근 중,366,소,6년근,0,1,0,실실이
2025020310 ,행복농장,03/02/2025,5년근 중,332,중,6년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 소,328,대,4년근,0,0,0,대
2025020310 ,행복농장,03/02/2025,4년근 중,497,소,4년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,325,소,5년근,1,0,1,파삼
2025020310 ,행복농장,03/02/2025,5년근 중,300,중,6년근,1,1,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,249,대,6년근,1,0,0,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,81,대,5년근,1,1,1,파삼
2025020310 ,행복농장,03/02/2025,4년근 중,279,소,6년근,0,0,0,소
2025020310 ,행복농장,03/02/2025,5년근 중,333,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 소,75,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,4년근 소,36,소,4년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 소,79,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 대,104,대,6년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 소,41,소,5년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,6년근 중,91,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,6년근 중,87,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,4년근 대,51,대,4년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 대,49,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,4년근 소,40,소,4년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,50,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 소,34,소,4년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 대,88,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 소,49,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 중,62,중,5년근,0,0,1,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 소,41,소,5년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 대,57,대,4년근,0,0,0,특대
2025020412 ,희망농장,03/02/2025,5년근 중,68,대,4년근,1,0,1,파삼
2025020412 ,희망농장,2025-01-16​,4년근 소,33,소,4년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 소,30,소,4년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,4년근 대,59,대,4년근,0,0,1,대
2025020412 ,희망농장,03/02/2025,4년근 중,151,소,4년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,6년근 중,88,중,6년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,5년근 중,51,중,5년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 중,60,중,5년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 대,90,대,5년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 대,59,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,4년근 중,42,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,71,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,6년근 중,81,중,6년근,0,0,1,중
2025020412 ,희망농장,2025-01-16​,4년근 소,34,소,4년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,6년근 대,110,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,6년근 대,108,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 대,52,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 대,100,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,6년근 대,105,대,6년근,0,0,1,왕왕대
2025020412 ,희망농장,2025-01-16​,5년근 중,56,중,5년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 중,34,중,4년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,5년근 대,93,대,5년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 중,61,중,5년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 대,55,대,4년근,0,0,1,대
2025020412 ,희망농장,2025-01-16​,4년근 대,49,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,4년근 중,45,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 중,46,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 중,41,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 대,96,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,03/02/2025,6년근 중,385,중,5년근,1,1,0,파삼
2025020412 ,희망농장,2025-01-16​,5년근 대,69,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,4년근 대,53,대,4년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 중,46,중,4년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,5년근 중,54,중,5년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,5년근 대,72,대,5년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,6년근 대,96,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 소,80,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 대,98,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 대,50,대,4년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 소,47,소,5년근,0,0,0,소
2025020412 ,희망농장,03/02/2025,5년근 소,203,중,6년근,1,0,1,파삼
2025020412 ,희망농장,2025-01-16​,6년근 소,72,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,71,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,5년근 소,44,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 대,53,대,4년근,0,0,0,대난발
2025020412 ,희망농장,03/02/2025,4년근 중,279,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 소,30,소,4년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,6년근 대,104,대,6년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,5년근 소,49,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 대,92,대,5년근,0,0,0,대
2025020412 ,희망농장,03/02/2025,5년근 소,188,중,6년근,1,0,1,파삼
2025020412 ,희망농장,2025-01-16​,6년근 대,101,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 중,42,중,4년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 대,53,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,6년근 소,81,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 중,41,중,4년근,0,0,1,중
2025020412 ,희망농장,2025-01-16​,6년근 중,96,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 중,44,중,4년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 중,42,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 대,75,대,5년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 중,43,중,4년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,46,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 소,40,소,4년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,5년근 대,77,대,5년근,0,0,1,대난발
2025020412 ,희망농장,2025-01-16​,6년근 중,86,중,6년근,0,0,0,중난발
2025020412 ,희망농장,03/02/2025,5년근 중,332,중,6년근,1,0,1,파삼
2025020412 ,희망농장,2025-01-16​,5년근 소,49,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 대,79,대,5년근,0,0,0,대난발
2025020412 ,희망농장,03/02/2025,5년근 중,34,대,5년근,0,1,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 중,49,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 소,73,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,5년근 중,56,중,5년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 중,48,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 대,105,대,6년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 소,40,소,5년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,5년근 대,93,대,5년근,0,0,1,대난발
2025020412 ,희망농장,2025-01-16​,6년근 중,81,중,6년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 중,44,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,4년근 대,49,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 중,52,중,5년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 대,58,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 소,32,소,4년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,48,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 소,40,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 대,92,대,5년근,0,0,1,대
2025020412 ,희망농장,2025-01-16​,6년근 중,82,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 대,81,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,6년근 소,70,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,78,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,6년근 대,99,대,6년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 대,78,대,5년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,6년근 중,96,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 대,82,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,6년근 소,75,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 대,56,대,4년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,5년근 소,41,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 대,100,대,6년근,0,0,0,대
2025020412 ,희망농장,03/02/2025,5년근 중,34,대,5년근,0,1,0,대
2025020412 ,희망농장,2025-01-16​,6년근 중,84,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 대,54,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,5년근 소,41,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,5년근 소,48,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,6년근 소,75,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,5년근 대,68,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,6년근 대,109,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 중,93,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,6년근 소,72,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,44,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 대,55,대,4년근,0,0,1,대난발
2025020412 ,희망농장,2025-01-16​,4년근 대,50,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 중,49,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,6년근 대,101,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,5년근 중,51,중,5년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 중,43,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 소,74,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 대,49,대,4년근,0,0,1,특대
2025020412 ,희망농장,2025-01-16​,5년근 중,65,중,5년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,6년근 대,113,대,6년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 중,65,중,5년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,6년근 대,96,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 소,37,소,4년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 대,52,대,4년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,4년근 소,34,소,4년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 대,82,대,5년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,4년근 중,48,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 대,96,대,6년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,4년근 소,38,소,4년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,4년근 중,48,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 대,106,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 대,112,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 중,46,중,4년근,0,0,0,중
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,6년근 중,90,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,4년근 중,41,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,4년근 중,49,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,5년근 대,82,대,5년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 중,66,중,5년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 소,70,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 대,74,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 소,44,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 중,51,중,5년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 대,105,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,03/02/2025,6년근 중,420,소,5년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,4년근 중,42,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,79,소,6년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,6년근 중,83,중,6년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 중,88,중,6년근,0,0,1,중난발
2025020412 ,희망농장,2025-01-16​,6년근 중,81,중,6년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,5년근 소,49,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,48,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 대,105,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 소,79,소,6년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 대,80,대,5년근,0,0,0,특대
2025020412 ,희망농장,03/02/2025,6년근 중,290,중,4년근,0,1,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 중,94,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,6년근 소,78,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 중,96,중,6년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,6년근 소,76,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 대,52,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,5년근 대,92,대,5년근,0,0,0,대난발
2025020412 ,희망농장,03/02/2025,4년근 중,424,중,6년근,1,1,1,파삼
2025020412 ,희망농장,2025-01-16​,4년근 대,56,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 소,49,소,5년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,5년근 대,93,대,5년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,6년근 중,89,중,6년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,50,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,4년근 중,49,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,4년근 소,35,소,4년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 중,40,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,5년근 대,69,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,4년근 대,51,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 중,83,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,4년근 대,58,대,4년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,6년근 대,102,대,6년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,6년근 중,85,중,6년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,5년근 대,93,대,5년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,6년근 대,107,대,6년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 대,79,대,5년근,0,0,1,특대
2025020412 ,희망농장,2025-01-16​,6년근 대,101,대,6년근,0,0,0,왕왕대
2025020412 ,희망농장,2025-01-16​,5년근 대,75,대,5년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,4년근 중,45,중,4년근,0,0,0,중삼계
2025020412 ,희망농장,2025-01-16​,5년근 소,47,소,5년근,0,0,0,실실이
2025020412 ,희망농장,2025-01-16​,4년근 중,49,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 소,48,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,5년근 중,60,중,5년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,6년근 대,103,대,6년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,6년근 소,74,소,6년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,5년근 대,93,대,5년근,0,0,0,특대
2025020412 ,희망농장,2025-01-16​,5년근 중,46,중,5년근,1,0,0,파삼
2025020412 ,희망농장,2025-01-16​,4년근 대,53,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,6년근 대,101,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,5년근 중,52,중,5년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,4년근 중,47,중,4년근,0,0,0,짠짠이
2025020412 ,희망농장,03/02/2025,6년근 중,479,소,5년근,1,1,1,파삼
2025020412 ,희망농장,2025-01-16​,6년근 중,87,중,6년근,0,0,0,짠짠이
2025020412 ,희망농장,2025-01-16​,5년근 소,48,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,6년근 대,102,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 소,32,소,4년근,0,0,0,실실이
2025020412 ,희망농장,03/02/2025,5년근 소,421,소,5년근,0,1,0,소
2025020412 ,희망농장,2025-01-16​,4년근 소,30,소,4년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,4년근 소,36,소,4년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,6년근 소,70,소,6년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,4년근 중,42,중,4년근,0,0,0,중난발
2025020412 ,희망농장,2025-01-16​,6년근 대,108,대,6년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,5년근 소,42,소,5년근,0,0,0,소삼계
2025020412 ,희망농장,2025-01-16​,4년근 대,49,대,4년근,0,0,0,대난발
2025020412 ,희망농장,2025-01-16​,4년근 소,30,소,4년근,0,0,0,소
2025020412 ,희망농장,2025-01-16​,5년근 소,41,소,5년근,0,0,0,믹사
2025020412 ,희망농장,2025-01-16​,4년근 대,53,대,4년근,0,0,0,대
2025020412 ,희망농장,2025-01-16​,5년근 대,72,대,5년근,1,0,0,파삼
